dataValor,pais,filial,alugadas_total,alugadas_0km,alugadas_semi,alugadas_usada,frota_op_total,frota_op_0km,frota_op_semi,frota_op_usada,pronta_total,pronta_0km,pronta_semi,pronta_usada,manutencao_total,manutencao_0km,manutencao_semi,manutencao_usada,transito_0km_total,fabrica_0km_total,administrativo_total,venda_total,venda_mm,venda_direta_doacao,venda_ag_leilao,perda_total,roubada_total,transito_entre_ag_total,indisponivel_total,apreendida_total,apropriacao_total,indisponiveis_regulatorio_total,recebida_0km,transito_0km,qtd_faturada_mes,qtd_produzidas,qtd_vendas_0km,qtd_vendas_semi,qtd_vendas_usada,qtd_internas,qtd_cliente,mec_total,mec_presentes,mec_na_rampa,lugarId,cidade,regiao,estado,populacao,terceiro,populacao_percentil,populacao_cluster,regiao_consolidada,modelo_operacao,hierarquia_urbana,classificacao_populacao
2025-04-30,Brasil,Mottu Araçatuba,163,149,13,1,245,81,1,0,1,0,1,0,0,0,0,0,80,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,80,69,48,2,2,13,31,,,,109,Araçatuba,Sudeste,SP,213929,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2025-04-30,Brasil,Mottu Arapiraca,389,262,77,50,467,70,6,2,73,68,5,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,3,0,2,1,2,0,80,77,31,4,4,9,72,,,,52,Arapiraca,Nordeste,AL,235085,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-04-30,Brasil,Mottu Santa Bárbara - Bizelli Motos,26,26,0,0,32,6,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,4,12,0,0,,,,,,182,Santa Bárbara D'Oeste,Sudeste,SP,183447,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-04-30,Brasil,Mottu Santo André - Kinho Motos,2,2,0,0,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,4,0,0,0,,,,,,0,1,,,,172,Santo André,Sudeste,SP,776640,1,5,S,Sudeste,ASP,Interior,Centro Local
2025-04-30,Brasil,Mottu Itamaraju,4,4,0,0,9,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,6,0,0,,,,,,303,Itamaraju,Nordeste,BA,60831,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-04-30,Brasil,Mottu Nova Friburgo - Pimenta Motos,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,316,Nova Friburgo,Sudeste,RJ,204625,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Crato,250,185,37,28,430,167,6,7,91,86,3,2,6,0,2,4,80,0,1,0,0,0,0,0,0,1,2,0,1,1,0,0,160,127,23,3,10,16,36,,,,295,Crato,Nordeste,CE,130858,0,2,C,Nordeste,Filial Mottu,Interior,Centro Local
2025-12-31,Brasil,Mottu Praia Grande,1312,530,201,581,1910,53,40,505,82,45,17,20,442,0,23,419,1,0,3,4,4,0,0,0,2,3,68,6,1,61,3,0,,1,34,53,84,219,721,,,,82,Praia Grande,Sudeste,SP,344834,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-12-31,Brasil,Mottu Santos,1428,539,195,694,1771,83,26,234,72,53,6,13,189,0,17,172,0,0,0,84,83,1,0,0,7,16,55,5,5,45,13,0,,1,41,38,82,205,957,,,,24,Santos,Sudeste,SP,414029,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-12-31,México,Mottu Monterrey Lincoln,914,397,143,374,1196,44,176,62,68,13,49,6,107,27,50,30,0,15,1,0,0,0,0,0,0,2,105,55,2,48,0,0,,,70,63,33,108,455,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-12-31,Brasil,Mottu Duque de Caxias - Bino Motors,177,149,28,0,201,17,7,0,17,17,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,,50,33,26,0,4,0,,,,368,Duque de Caxias,Sudeste,RJ,782799,1,5,S,Sudeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Rio Claro,149,123,6,20,168,15,3,1,16,15,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,,10,27,5,13,,,,,,186,Rio Claro,Sudeste,SP,206950,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Cajazeiras,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,369,Cajazeiras,Nordeste,PB,63118,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Várzea Alegre,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,400,Várzea Alegre,Nordeste,CE,38825,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Pindamonhangaba - Master Motos,27,27,0,0,33,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,,,,,179,Pindamonhangaba,Sudeste,SP,164932,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Araruama,28,27,1,0,32,3,1,0,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,7,0,0,,,,,,333,Araruama,Sudeste,RJ,126726,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Diadema,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,407,Diadema,Sudeste,SP,404738,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Americana - Bicudo Motos,51,50,0,1,63,11,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,,,2,0,0,,,,,,97,Americana,Sudeste,SP,243674,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Macaé,416,392,24,0,554,126,11,1,50,46,3,1,2,0,2,0,80,0,0,0,0,0,0,0,0,0,7,0,2,5,0,0,80,26,46,17,0,15,30,,,,266,Macaé,Sudeste,RJ,262692,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2025-11-30,Brasil,Mottu Fátima,2171,1419,194,558,2512,143,43,156,83,48,9,26,110,1,21,88,83,0,1,6,6,0,0,0,4,0,56,11,2,43,11,0,160,100,67,36,42,153,964,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-11-30,Brasil,Mottu Juiz de Fora,301,167,59,75,448,81,35,31,118,71,28,19,11,0,6,5,0,0,1,0,0,0,0,0,1,0,8,0,3,5,10,0,,,13,12,17,36,52,,,,95,Juiz de Fora,Sudeste,MG,557777,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-11-30,Brasil,Mottu Crateús,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-11-30,Brasil,Mottu Redenção,4,4,0,0,13,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,,,,,,493,Redenção,Norte,PA,91227,1,2,C,Norte,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Trizidela do Vale,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,6,0,0,,,,,,539,Trizidela do Vale,Nordeste,MA,22438,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Pindamonhangaba - Master Motos,27,27,0,0,33,6,0,0,6,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,3,0,0,,,,,,179,Pindamonhangaba,Sudeste,SP,164932,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Itaboraí - Bil Motos,136,125,11,0,152,5,11,0,12,5,7,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49,31,10,0,1,0,,,,331,Itaboraí,Sudeste,RJ,231004,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Sete Lagoas - VS Motos,6,6,0,0,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,221,Sete Lagoas,Sudeste,MG,233398,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Sinop,4,4,0,0,90,86,0,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,,,,,,526,Sinop,Centro-oeste,MT,199698,0,3,B,Centro-oeste,Filial Mottu,Interior,Centro Local
2025-11-30,Brasil,Mottu Fernandópolis,48,48,0,0,57,7,2,0,7,7,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,18,0,0,,,,,,334,Fernandópolis,Sudeste,SP,71826,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Sumé,0,0,0,0,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,538,Sumé,Nordeste,PB,16539,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-05-31,Brasil,Mottu Curitiba,1622,545,133,944,2002,159,46,175,57,1,16,40,110,0,17,93,158,0,4,90,58,10,22,2,10,2,56,6,14,34,0,0,157,144,114,33,57,200,1055,,,,4,Curitiba,Sul,PR,1871789,0,5,S,Sul,Filial Mottu,Capital,Centro Local
2025-05-31,México,Mottu Puebla,492,252,0,240,536,5,30,9,9,3,3,3,11,1,6,4,0,18,1,0,0,0,0,0,0,4,24,5,1,14,0,0,,,20,0,81,87,370,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-05-31,Brasil,Mottu Araçatuba,221,200,19,2,311,85,5,0,5,3,2,0,2,1,1,0,80,0,1,0,0,0,0,0,0,0,3,0,2,1,0,0,80,121,59,8,3,9,38,,,,109,Araçatuba,Sudeste,SP,213929,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2025-08-31,Brasil,Mottu São Miguel,3129,764,306,2059,3969,128,67,645,305,17,19,269,241,0,40,201,80,0,6,505,242,161,102,7,69,6,188,3,12,168,31,0,80,56,111,76,137,647,2180,,,,13,São Paulo,Sudeste,SP,12200180,0,5,S,São Paulo (Capital),Filial Mottu,Capital,Centro Local
2025-08-31,Brasil,Mottu Caxias do Sul,234,131,42,61,360,52,63,11,91,49,40,2,15,0,10,5,0,0,0,0,0,0,0,0,0,0,17,4,1,12,3,0,,,21,16,14,16,96,,,,69,Caxias do Sul,Sul,RS,503068,0,4,A,Sul,Filial Mottu,Interior,Centro Local
2025-08-31,Brasil,Mottu Linhares,169,149,19,1,300,118,13,0,41,37,4,0,3,0,3,0,80,0,1,0,0,0,0,0,2,0,7,1,5,1,0,0,80,68,47,13,1,8,24,,,,258,Linhares,Sudeste,ES,171265,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2025-08-31,Brasil,Mottu Magé,250,246,4,0,291,36,5,0,35,35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,,107,79,3,0,,,,,,317,Magé,Sudeste,RJ,248208,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-08-31,Brasil,Mottu Pindamonhangaba,213,141,37,35,356,82,16,45,8,1,6,1,54,0,11,43,80,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,80,36,42,23,20,69,27,,,,311,Pindamonhangaba,Sudeste,SP,164932,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2025-08-31,Brasil,Mottu Cambé,9,9,0,0,11,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,,,,,,226,Cambé,Sul,PR,107220,1,2,C,Sul,ASP,Interior,Centro Local
2025-08-31,Brasil,Mottu Araucária,37,36,1,0,46,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,1,0,,,,,,234,Araucária,Sul,PR,166699,1,3,B,Sul,ASP,Interior,Centro Local
2025-08-31,Brasil,Mottu Cianorte,6,6,0,0,13,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,,,229,Cianorte,Sul,PR,82232,1,2,C,Sul,ASP,Interior,Centro Local
2025-08-31,Brasil,Mottu Aracati,136,128,8,0,228,85,6,1,4,3,1,0,7,2,5,0,80,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,80,76,27,8,0,5,4,,,,274,Aracati,Nordeste,CE,82476,0,2,C,Nordeste,Filial Mottu,Interior,Centro Local
2026-01-31,México,Mottu CDMX Cien Metros,67,41,11,15,269,15,102,85,6,6,0,0,98,2,48,48,0,29,2,1,1,0,0,0,0,5,93,9,3,81,0,0,,,19,7,7,18,1,,,,,,,,,,,,,Outros,Interior,Centro Local
2026-01-31,Brasil,Mottu São Miguel,3418,1000,383,2035,4049,13,84,535,65,4,20,41,438,0,65,373,1,0,2,507,408,83,16,8,80,20,121,12,14,92,7,0,,84,161,35,284,332,1816,,,,13,São Paulo,Sudeste,SP,12200180,0,5,S,São Paulo (Capital),Filial Mottu,Capital,Centro Local
2026-01-31,Brasil,Mottu Vila Velha,1092,558,152,382,1526,81,56,297,115,75,12,28,261,0,41,220,1,0,1,40,40,0,0,0,1,16,41,4,8,28,4,0,,83,36,19,54,142,587,,,,72,Vila Velha,Sudeste,ES,493242,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2026-01-31,Brasil,Mottu Abaetetuba,314,252,24,38,359,39,3,3,44,39,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,5,16,10,29,,,,282,Abaetetuba,Norte,PA,158042,0,3,B,Norte,Filial Mottu,Interior,Centro Local
2026-01-31,Brasil,Mottu São Gonçalo,25,25,0,0,26,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,15,0,0,,,,,,506,São Gonçalo,Sudeste,RJ,929446,1,5,S,Sudeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Sete Lagoas - VS Motos,6,6,0,0,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,221,Sete Lagoas,Sudeste,MG,233398,1,3,B,Sudeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Brasília,998,403,147,448,1130,17,46,70,59,17,33,9,25,0,6,19,0,0,1,126,101,9,16,2,7,1,50,5,14,30,0,0,,70,24,29,57,86,303,,,,10,Brasília,Centro-oeste,DF,2923369,0,5,S,Centro-oeste,Filial Mottu,Capital,Centro Local
2026-01-31,Brasil,Mottu Marabá,1499,948,348,203,1591,35,31,26,71,35,25,11,2,0,1,1,0,0,1,1,1,0,0,0,6,0,19,2,8,9,0,0,,56,51,23,45,80,237,,,,68,Marabá,Norte,PA,271321,0,4,A,Norte,Filial Mottu,Interior,Centro Local
2026-01-31,Brasil,Mottu Hortolândia,19,18,1,0,23,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,1,0,0,,,,,,408,Hortolândia,Sudeste,SP,246449,1,3,B,Sudeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Pombal,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,371,Pombal,Nordeste,PB,32499,1,1,D,Nordeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Limoeiro,11,11,0,0,21,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,337,Limoeiro,Nordeste,PE,55917,1,1,D,Nordeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Redenção,8,8,0,0,13,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,,,,,493,Redenção,Norte,PA,91227,1,2,C,Norte,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Santo Anastácio,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,241,Santo Anastácio,Sudeste,SP,17875,1,1,D,Sudeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Barreirinhas,11,11,0,0,21,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,0,0,,,,,,531,Barreirinhas,Nordeste,MA,69312,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Mogi das Cruzes,1016,450,143,423,1275,95,35,129,31,12,7,12,102,0,14,88,80,0,4,1,1,0,0,0,2,2,43,1,2,38,3,0,80,66,77,31,62,152,782,,,,86,Mogi das Cruzes,Sudeste,SP,471602,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-09-30,Brasil,Mottu Parnaíba,340,309,19,12,501,150,11,0,137,135,2,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,10,0,4,6,14,0,160,138,49,7,4,21,61,,,,115,Parnaíba,Nordeste,PI,163087,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-09-30,Brasil,Mottu Cuiabá,1855,916,249,690,2216,66,101,194,190,51,62,77,118,0,26,92,2,0,1,4,4,0,0,0,2,5,46,8,8,25,12,0,80,79,60,23,50,156,739,,,,30,Cuiabá,Centro-oeste,MT,694244,0,5,S,Centro-oeste,Filial Mottu,Capital,Centro Local
2025-09-30,Brasil,Mottu Avaré - D Sales,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,169,São Paulo,Sudeste,SP,12200180,1,5,S,São Paulo (Capital),ASP,Capital,Centro Local
2025-09-30,Brasil,Mottu Capanema,8,8,0,0,16,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,9,0,0,,,,,,480,Capanema,Norte,PA,70321,1,1,D,Norte,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Gurupi,11,11,0,0,16,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,,,,,269,Gurupi,Norte,TO,83817,1,2,C,Norte,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu São Lourenço da Mata,21,21,0,0,24,2,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,5,0,0,,,,,,320,São Lourenço da Mata,Nordeste,PE,110765,1,2,C,Nordeste,ASP,Interior,Centro Local
2025-09-30,México,Mottu Mexico Guadalajara,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-09-30,Brasil,Mottu Presidente Prudente - Trilha Motos,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,240,Presidente Prudente,Sudeste,SP,226692,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Cajazeiras,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,369,Cajazeiras,Nordeste,PB,63118,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-01-31,Brasil,Mottu Maringá,289,144,34,111,322,9,16,8,28,9,13,6,2,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,,6,14,13,17,48,198,,,,50,Maringá,Sul,PR,454146,0,4,A,Sul,Filial Mottu,Interior,Centro Local
2025-01-31,Brasil,Mottu Mossoró,574,410,76,88,613,0,36,3,37,0,35,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,1,88,23,9,54,191,,,,67,Mossoró,Nordeste,RN,264181,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-10-31,Brasil,Mottu Juiz de Fora,293,169,49,75,484,107,38,46,85,27,30,28,13,0,6,7,80,0,1,0,0,0,0,0,1,0,14,0,7,7,0,0,80,56,25,12,18,36,48,,,,95,Juiz de Fora,Sudeste,MG,557777,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-10-31,Brasil,Mottu Rio Claro,109,105,0,4,123,9,5,0,10,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,,13,20,0,3,,,,,,186,Rio Claro,Sudeste,SP,206950,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Caldas Novas,8,8,0,0,13,4,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28,2,0,0,,,,,,262,Caldas Novas,Centro-oeste,GO,93483,1,2,C,Centro-oeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Peritoró,5,5,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,,9,5,0,0,0,1,,,,520,Peritoró,Nordeste,MA,20471,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Paulo Afonso,4,4,0,0,6,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,360,Paulo Afonso,Nordeste,BA,118412,1,2,C,Nordeste,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu São José do Rio Preto,956,617,183,156,1147,107,54,30,61,17,35,9,25,0,12,13,83,0,1,2,1,0,1,0,1,4,16,1,4,11,2,0,82,122,95,31,24,103,425,,,,63,São José do Rio Preto,Sudeste,SP,475643,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-06-30,Brasil,Mottu Maracanaú,479,425,13,41,663,162,3,19,5,1,1,3,9,0,1,8,160,0,1,5,5,0,0,0,1,6,4,1,1,2,0,0,239,161,120,9,4,7,5,,,,180,Maracanaú,Nordeste,CE,231121,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-06-30,Brasil,Mottu Valparaíso,73,52,2,19,126,48,2,4,50,47,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,1,1,1,0,,,25,2,0,1,33,,,,310,Valparaíso de Goiás,Centro-oeste,GO,196967,0,3,B,Centro-oeste,Filial Mottu,Interior,Centro Local
2025-06-30,México,Mottu Mexico Guadalajara,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,,2,0,0,,,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-06-30,Brasil,Mottu Palhoça,18,18,0,0,22,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,6,0,0,,,,,,296,Palhoça,Sul,SC,236638,1,3,B,Sul,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu São João de Meriti,102,102,0,0,104,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,31,58,0,0,,,,,,314,São João de Meriti,Sudeste,RJ,393773,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu Aracati,80,80,0,0,178,90,7,1,93,90,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,2,39,0,0,2,4,,,,274,Aracati,Nordeste,CE,82476,0,2,C,Nordeste,Filial Mottu,Interior,Centro Local
2025-06-30,Brasil,Mottu Gurupi,2,2,0,0,4,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,,,,,,269,Gurupi,Norte,TO,83817,1,2,C,Norte,ASP,Interior,Centro Local
2025-03-31,Brasil,Mottu Olinda,1533,593,97,843,1715,81,8,93,48,1,4,43,30,0,1,29,80,1,2,5,5,0,0,0,2,0,24,4,5,15,0,0,80,83,59,25,79,220,1359,,,,84,Olinda,Nordeste,PE,349920,0,4,A,Nordeste,Filial Mottu,Interior,Centro Local
2025-03-31,Brasil,Mottu Marília - LC Motos,5,5,0,0,7,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3,0,0,,,,,,171,Marília,Sudeste,SP,238605,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-03-31,Brasil,Mottu Ituiutaba,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,253,Ituiutaba,Sudeste,MG,97409,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-03-31,Brasil,Mottu Jaboticabal,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,,,,,,,275,Jaboticabal,Sudeste,SP,72001,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Manaus,1714,459,44,1211,2474,209,32,520,148,25,10,113,316,1,14,301,182,0,2,358,277,24,57,0,11,2,117,0,13,103,0,0,238,163,111,19,88,240,1635,,,,5,Manaus,Norte,AM,2054731,0,5,S,Norte,Filial Mottu,Capital,Centro Local
2025-07-31,Brasil,Mottu Salvador,3190,1677,125,1388,4247,210,141,706,159,86,15,58,551,4,92,455,97,0,4,204,204,0,0,0,91,82,161,23,40,93,20,0,319,310,298,43,117,435,2652,,,,6,Salvador,Nordeste,BA,2610987,0,5,S,Nordeste,Filial Mottu,Capital,Centro Local
2025-07-31,Brasil,Mottu Praia Grande,1240,433,147,660,1777,83,65,389,197,60,24,113,260,0,35,225,0,0,3,1,1,0,0,0,1,8,59,1,5,53,13,0,80,60,58,41,61,237,1065,,,,82,Praia Grande,Sudeste,SP,344834,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-07-31,México,Mottu Querétaro,404,224,0,180,529,8,84,33,49,2,34,13,29,4,13,12,0,9,1,0,0,0,0,0,2,0,47,16,2,29,0,0,,,16,0,24,58,358,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-07-31,Brasil,Mottu Juazeiro,1171,758,190,223,1339,99,55,14,54,17,35,2,9,1,6,2,80,0,1,0,0,0,0,0,2,2,24,2,15,5,1,0,80,42,35,27,28,65,478,,,,45,Juazeiro,Nordeste,BA,244406,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-07-31,Brasil,Mottu Serra,996,347,85,564,1363,3,70,294,53,0,18,35,260,1,40,219,1,0,2,42,42,0,0,0,4,3,52,2,6,41,1,0,80,27,18,19,41,179,840,,,,19,Serra,Sudeste,ES,546405,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
